transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
bf2ac9e8-3bfa-5c56-8804-98a68c996214,1ae805be-5614-567c-a87f-410f5e8c930b,2026-05-29 06:53:02.599791,debit,NEFT - CNRB0001026 - SOFTWARE SUBSCRIPTION,196700.87,NE2605290001026,n22b8I6kKVNGRpD7vfWzedQg6s+F/4OrGRJb11VZX4ifbZvwjqQpUw==
fbba330e-6daf-50d8-a3cd-fbb1d9eeaaf6,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-05-29 07:01:15.687529,credit,IMPS - HDFC0001744 - SETTLEMENT CREDIT,8511438.49,IM2605290001744,
665e0512-c9e9-547b-a3cd-bd44ac36f6ac,ef9e989b-5089-570c-9611-7bb8e23c69a6,2026-05-29 09:07:00.528193,debit,FT - UBIN0001533 - INSURANCE PREMIUM,293302.20,FT2605290001533,
820a1cfe-7fee-5daa-9c44-2561f0581f7f,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-05-29 11:30:47.043267,credit,IMPS - UTIB0002319 - LOAN DISBURSEMENT,5157714.51,IM2605290002319,wPvumKZ/+46wQIoRSflROkGnthrbDODR8tYrMs8X7WrA++6Ypn/7jg==
ecb6a8cd-be6b-5a0b-9c26-9d04749bd656,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-05-29 13:39:58.255659,credit,RTGS - UBIN0001632 - CUSTOMER COLLECTION,952213.61,RT2605290001632,/oDRU/3HLcUVYV1Aw6fT4of3uF+GY7TG9uVqPXheY9X+gNFT/cctxQ==
8a66da9b-300c-52c3-ad72-29910563c8b3,1001985c-7a6d-546d-b25d-c2efd2615a62,2026-05-29 20:57:34.051732,debit,CHEQUE DEBIT - DELHIVERY - INSTRUMENT 00001105,429896.71,CH2605290001105,24DWWFaliEDIOoeAia3X/rt0xfO6SiSI3bAGUy2xjgLbgNZYVqWIQA==
d4d34fec-ad1a-5d5f-9a61-fffe49b3c781,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-05-29 21:59:46.150084,debit,UPI-NAVYUG SELECTION-SBIN0000355-UP2605290000355,55810.39,UP2605290000355,i2tfjVWqncbZhlf8VxZGggRbd/jfdoUabMI1hTUNB1mLa1+NVaqdxg==
70a44d3d-e2eb-5256-9b49-6cf99986c4b1,1001985c-7a6d-546d-b25d-c2efd2615a62,2026-05-29 23:43:37.969703,credit,IMPS - UTIB0000363 - REFUND RECEIVED,7129.56,IM2605290000363,+I+RzK0deFVvM58W9jgk3i9gxqnCB4s1sBzKE5KX/fH4j5HMrR14VQ==
f793d815-6d9b-5f2a-9941-ae648ba96895,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-05-29 23:47:24.121028,debit,CHEQUE DEBIT - NAVYUG SELECTION - INSTRUMENT 00001020,358486.01,CH2605290001020,nTDcHqFaWH+C1II0PcEL1VMH2AFERFi74Bttdb2I9gOdMNweoVpYfw==
09c9db3f-3b12-5a05-b3f7-6db147761936,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-05-30 00:30:13.831544,credit,NEFT - TMBL0000540 - UPI COLLECTION,204931.99,NE2605300000540,
3da52bad-41e1-5206-9686-c0eea2b7f775,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-05-30 07:40:04.710977,debit,IMPS - SBIN0001213 - MICROSOFT AZURE INDIA,214462.39,IM2605300001213,1A8nuqPpxsugta4rmH1/wFIAfVwbyh/fY7U8gheejTnUDye6o+nGyw==
740ae207-0160-5c20-9288-aa689feabf79,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-05-30 08:26:12.774067,debit,CHEQUE DEBIT - NEFT CHARGES - INSTRUMENT 00000606,1002.75,CH2605300000606,nk2kIAnI76U54/flVoq+pmLTwu5DqPxGFLWnlNWZDy+eTaQgCcjvpQ==
be4436ce-061b-5b2b-a601-ee6671d42cd9,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-05-30 08:26:40.486260,credit,RTGS - ICIC0001770 - CUSTOMER COLLECTION,38311.13,RT2605300001770,
084c205e-f66f-5ae6-8b16-25883c0a73fe,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-05-30 08:31:27.964525,debit,RTGS - UTIB0001696 - AIRTEL BUSINESS,413220.64,RT2605300001696,eD5UJNaleMLPOEhEXI8OFUM2FVfH6pHH0dg4+5Pr9vl4PlQk1qV4wg==
9382a902-cb58-54e6-a0ca-6586b1b7ffe1,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-05-30 17:21:54.463040,debit,FT - UTIB0002245 - GOOGLE CLOUD INDIA,453216.40,FT2605300002245,
85e66eca-2b26-53fa-bb07-b054e5e77e9e,1ae805be-5614-567c-a87f-410f5e8c930b,2026-05-30 22:18:11.889983,credit,IMPS - CNRB0000402 - SELECTRICITY TWO PRIVATE LIMITED,1166182.41,IM2605300000402,ermEb79zJRa27hunyyZB/VL+5gCODmq06ENI8z1lHpt6uYRvv3MlFg==
6b19c4e0-44bc-59de-9a7d-ce9d9481e37d,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-05-31 05:23:06.234297,debit,NEFT - UBIN0001498 - BAJAJ FINANCE COLLECTION,100536.97,NE2605310001498,
7178aae7-55bf-5886-8ad0-064c50e4545d,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-05-31 05:34:46.933737,credit,NEFT - SBIN0000918 - UPI COLLECTION,986270.83,NE2605310000918,WzIOdP0Re3RnK6k0s1obUopu6eX4uECVUovUa1/64xpbMg50/RF7dA==
8b82b320-e303-5079-8a04-74733efb2dbf,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-05-31 08:02:05.680176,debit,CHEQUE DEBIT - SALARY PAYOUT - INSTRUMENT 00001507,4976304.05,,r/hgycuwsLGfrm0TI2A9uXNJ+8A6M60/cELhVP/IMLCv+GDJy7CwsQ==
610a1558-ec45-517a-8ae3-714bec5590be,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-05-31 09:23:01.475765,credit,RTGS - UBIN0000724 - SETTLEMENT CREDIT,24408550.64,RT2605310000724,
1da62cd5-59c2-5c72-ae28-8011e30b4a50,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-05-31 10:59:18.417905,debit,FT - HDFC0000137 - SELECTION ELECTRONICS DAHISAR EAST,144480.69,FT2605310000137,KX0PlpT+wO988KTevY/oJfUAJTxTWn5+VsOW5iRQw+MpfQ+WlP7A7w==
2c9f3195-31b9-5fe0-940f-1c4ea7957f2a,34bece0e-0264-5663-94b8-4e2c54c07448,2026-05-31 12:52:21.795503,debit,NEFT - HDFC0000835 - OFFICE RENT,4298033.15,NE2605310000835,5byvDIYB7EgapZ1q5q7rA2XnWcrPRiF+4VXgpqAYJaLlvK8MhgHsSA==
0067823e-fdb5-54ef-a36f-ca66b7d391e1,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-05-31 17:12:17.234914,debit,CHEQUE DEBIT - MICROSOFT AZURE INDIA - INSTRUMENT 00001666,164142.59,,e81z57TmGDqzhNPiwlMP35cgBCX60XZKYySHl45BjAR7zXPntOYYOg==
1eaa346d-933c-59f0-ae07-712ef3f1d735,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-05-31 19:53:37.587905,debit,NEFT - RATN0001280 - SELECTION MOBILE,235750.56,NE2605310001280,w5gtNzC3hHPbb/Y/i/vqfai80kU7hetkaBS5BW9GVrzDmC03MLeEcw==
7625cc06-6343-5bad-8cb4-a07322e2e01c,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-06-01 00:12:50.337449,debit,RTGS - KKBK0000597 - TDS PAYMENT,46590.13,RT2606010000597,
ceb4dc50-9696-5c4b-adfb-bc924df2564d,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-06-01 04:34:31.184284,debit,FT - TMBL0000527 - VENDOR SETTLEMENT,428779.86,FT2606010000527,gi3foyLtBlMfGkjNzmL16B+Djb7ctXetPFn2iX9zYr6CLd+jIu0GUw==
957881ef-75a6-5f60-be6a-5f1d6e11ae76,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-01 12:00:09.579870,debit,IMPS - RATN0002398 - VENDOR SETTLEMENT,179755.95,IM2606010002398,/56GKI1cRgfnnV83ySC1QcKLDx0KnRcuDBJmOu+QVQT/noYojVxGBw==
964e19b6-0a7e-529e-80ba-2b1077a261c6,1ae805be-5614-567c-a87f-410f5e8c930b,2026-06-01 15:58:49.842672,credit,CHEQUE CREDIT - CHEQUE DEPOSITS - INSTRUMENT 00001849,811252.31,CH2606010001849,K1tIXt36CYEfuL74vok2rYLSFsaab+viHX1W799o1ccrW0he3foJgQ==
415ac541-0410-5479-9e8b-15ffe20c8ee8,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-01 20:57:49.512764,debit,FT - ICIC0001893 - MICROSOFT AZURE INDIA,330252.41,,3geEqyOg/rpWbCLuW4mavHYqqiUN7O7JL7DOwG3NwFDeB4SrI6D+ug==
3bba9ad1-58bc-56ae-8ba0-5ff91224a658,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-01 23:35:25.167229,debit,UPI-BAJAJ FINANCE COLLECTION-RATN0000043-UP2606010000043,238542.84,UP2606010000043,
102a20cd-fc92-59e9-9bb0-c55656583eea,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-02 00:23:33.563015,credit,FT - CNRB0002170 - IMPS INWARD,117391.37,FT2606020002170,
4b5d31dc-97f0-5d62-9fa8-05baa6118259,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-02 01:34:55.397933,debit,NEFT - CNRB0001150 - VENDOR SETTLEMENT,470133.17,NE2606020001150,pAhEAdQOmLPQbi8Rs7cnqWcp0DiAt+ftfkAHKy9m8qOkCEQB1A6Ysw==
f9297eb6-1ecc-50d4-8ffd-4bb0a44d91ad,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-02 02:28:08.290918,debit,IMPS - UTIB0001466 - VENDOR SETTLEMENT,235192.59,IM2606020001466,kHk0/6XFV1xbXB8PB6wEiJxTXTfm8AqzjC9m7oHWW6+QeTT/pcVXXA==
cad23a55-315d-5088-ac31-e274e1a2802b,70e11917-9970-5970-b113-c21780909a5c,2026-06-02 05:39:39.348480,credit,FT - KKBK0001166 - SELECTRICITY TWO PRIVATE LIMITED,1136650.17,,
88bf2d98-a632-5d19-b0bc-46470e5213f9,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-02 05:49:48.206253,credit,RTGS - UTIB0000848 - SETTLEMENT CREDIT,837725.04,RT2606020000848,j8oNF74ilPPi3B1nRhLqCmb6pzPhb49dV/DV3VcYdbiPyg0XviKU8w==
af8d161d-a611-50ae-bf37-2f09157d0d53,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-02 06:44:22.303266,debit,RTGS - ICIC0001182 - JIO BUSINESS,106530.55,RT2606020001182,
dcfd268d-155b-576d-ba8c-e9e009929aea,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-06-02 11:02:38.054196,debit,NEFT - ICIC0002017 - MICROSOFT AZURE INDIA,175559.69,NE2606020002017,
6a729f31-0f16-50d6-ab15-5284f8dc8e21,70e11917-9970-5970-b113-c21780909a5c,2026-06-02 21:41:47.653044,credit,FT - KKBK0000467 - SETTLEMENT CREDIT,17414994.24,FT2606020000467,fGDZY1Pamf3YnDcUMaNkrLkoVcfKbK3899OPk4Usbat8YNljU9qZ/Q==
124286a3-e5b3-553b-a381-318a479a1dd2,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-02 22:03:54.802791,debit,CHEQUE DEBIT - BAJAJ FINANCE COLLECTION - INSTRUMENT 00001069,236442.80,CH2606020001069,CsYqD35b9HLyRmg+23lUUmI3JZfpSYby3ZpOmq71HiEKxioPflv0cg==
5056617c-6de8-5809-a87f-87a5dd138619,c66af89a-b5ac-5b44-b510-04c6dd44efce,2026-06-03 00:47:42.500751,debit,FT - AUBL0000777 - NEFT CHARGES,2383.79,FT2606030000777,
b1f2c9ca-824b-5524-affc-6da2ca7e1804,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-03 02:55:29.419595,debit,UPI-SELECTION ELECTRONICS DAHISAR EAST-RATN0001695-UP2606030001695,201472.25,UP2606030001695,qdi7Tq1idU8SM3Pk8sQ63DTC7MGQpUgG6tGOMFhasemp2LtOrWJ1Tw==
f303480e-16cf-50ef-b506-a0b1b718824d,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-06-03 03:43:52.486142,credit,CHEQUE CREDIT - UPI COLLECTION - INSTRUMENT 00000860,358590.90,CH2606030000860,MSXu20dUnKskQxNb9sCiUzlhXnYl84VBK57DAdsXW6cxJe7bR1Scqw==
fa6df3c7-20ba-5f0c-964a-7b835e55d2fa,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-03 04:06:44.325928,credit,NEFT - SBIN0002277 - INTEREST CREDIT,325870.49,NE2606030002277,/j3H5qQdzzxaNg9sjWz0GKaumWMAm5i7Wm/Q9/Gorrf+PcfmpB3PPA==
1459b0f3-26c1-5e47-9102-1384a0264a73,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-03 05:09:11.782569,credit,IMPS - RATN0001539 - SETTLEMENT CREDIT,20216237.54,IM2606030001539,gji7CSYSnNqcr1DshYnkMaL4Sr1RuoaNcSl3W4imfXKCOLsJJhKc2g==
952d80c7-5b12-5e45-baaa-e81d5ebe9d54,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-06-03 11:01:51.729379,debit,FT - UTIB0000198 - BAJAJ FINANCE COLLECTION,800.05,FT2606030000198,ch+crwh3HkcUnRCLWhis+b8//n9P6H+in8+oKZiY4DFyH5yvCHceRw==
f5281fe1-4a9c-5d85-8c15-7fe9bdef5b54,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-06-03 14:45:23.736373,debit,CHEQUE DEBIT - DELHIVERY - INSTRUMENT 00001973,291829.66,CH2606030001973,CnX391WKkLgn/9R7tInLpMB9wLiVGIYdXLwUs1XpjrAKdff3VYqQuA==
5e9c924d-75f8-5d42-96be-54382cf58a85,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-03 15:15:57.160531,debit,RTGS - ICIC0000557 - UMANG SELECTION HAPUR,468046.97,RT2606030000557,Btph0x0jCOBRFiEGL8+nFFqBI3r1SKaTypMNt8AfWk0G2mHTHSMI4A==
04023e99-8986-534e-b74d-8e0c5d2f36fc,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-03 15:29:09.831618,debit,RTGS - HDFC0000867 - JIO BUSINESS,198338.90,RT2606030000867,
eaef7d5a-2511-504c-9ed6-dbeeb9d6dc0f,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-03 15:52:26.697740,debit,NEFT - RATN0001820 - TDS PAYMENT,120872.82,NE2606030001820,9i9WBOFtSy4HEVZLk9cHBciPY9l7zWGzqFHRkW0hGib2L1YE4W1LLg==
06e8af6a-4346-503b-89b6-77180fbc3416,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-03 16:03:01.921783,debit,FT - ICIC0001526 - TDS PAYMENT,413103.12,FT2606030001526,
2bac7555-b265-51df-b701-360e349cd66d,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-06-03 23:39:45.309778,debit,FT - KKBK0001215 - VENDOR SETTLEMENT,15688.28,FT2606030001215,ztZo1S/tQR0ur01dC/M9GFrNnKFQlN/bcVkjcDVFkmvO1mjVL+1BHQ==
a0a00510-234b-5378-93ce-41ebb7dc874f,1ae805be-5614-567c-a87f-410f5e8c930b,2026-06-04 00:43:05.162598,credit,RTGS - CNRB0001569 - UPI COLLECTION,1017983.55,RT2606040001569,q/2oSX3DCwBy7HV+J2uhqSf6e7MdXwyrO1IAZjkYTkar/ahJfcMLAA==
8d219f79-c02f-55df-aa6b-c35410cede4f,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-04 01:08:05.674016,debit,FT - RATN0001883 - NAVYUG SELECTION,275619.33,FT2606040001883,YCz2vy2LIDwcd5wIz9i8Dl+A6MESN6v64S1P2WwWSeZgLPa/LYsgPA==
644653cf-1497-5e41-a93e-a16edaa12576,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-06-04 02:33:06.539033,credit,NEFT - UBIN0001472 - REFUND RECEIVED,64230.60,NE2606040001472,PJhKbH1lpulEmdb24neHaJhOnZWRf06GO7v7V3KPW9o8mEpsfWWm6Q==
364860ce-568a-5f9b-b436-d275a41aef58,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-04 03:57:50.895917,debit,UPI-TDS PAYMENT-HDFC0001785-UP2606040001785,314935.00,UP2606040001785,Oo1wFyK3jweGYvqgo+sxcSYV0oudOWw56B3UPePI+7c6jXAXIrePBw==
109df59f-4b56-5df1-a15c-33965bae9969,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-04 09:01:15.440753,credit,CHEQUE CREDIT - CUSTOMER COLLECTION - INSTRUMENT 00001123,1421834.59,CH2606040001123,zNkBpHHjG/b7l9B7dAYjUX+O0T5DHMbId7HqMyTCg+PM2QGkceMb9g==
bf4284ce-e4cb-54cf-969d-98c69981627b,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-04 13:54:17.318036,debit,FT - SBIN0002200 - SOFTWARE SUBSCRIPTION,433829.56,FT2606040002200,37T46qHNplxbpmSP/6eLLWHAI3rN73UmwpX3lctj5eDftPjqoc2mXA==
bdcb8f20-9600-5652-9573-7cb272bfd5d2,acfbe204-7541-492c-a352-040aa984bedc,2026-06-04 20:55:18.310388,debit,RTGS - HDFC0002254 - SWIGGY CORPORATE,36283.66,RT2606040002254,GEDd2PV8hjq3/hsMPSorGh2J1Nz/ulqnfS+p7zRKcNoYQN3Y9XyGOg==
5a5fddd2-bf24-56e4-b3e4-a61daa1a080a,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-06-04 21:37:18.192634,credit,RTGS - AUBL0002335 - CUSTOMER COLLECTION,371100.38,RT2606040002335,
7b1f7917-c07c-53fa-a33b-46d156565b6d,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-05 02:06:49.899547,debit,IMPS - SBIN0000118 - BAJAJ FINANCE COLLECTION,24064.99,,
f515c901-0e5a-5c7b-8f04-a500a0732a7e,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-06-05 04:42:48.818562,debit,IMPS - RATN0000731 - OFFICE RENT,2608620.28,IM2606050000731,
377937ec-ec91-5e6d-9860-b60a8c59c4c2,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-06-05 08:22:23.611979,debit,RTGS - HDFC0002094 - ATM CASH WITHDRAWAL,393368.52,RT2606050002094,
c717141b-f81b-5714-9ca7-60e8fee63f75,ef9e989b-5089-570c-9611-7bb8e23c69a6,2026-06-05 09:35:44.700289,debit,IMPS - UBIN0001047 - UMANG SELECTION HAPUR,309275.01,IM2606050001047,ap/a0UMszsruSTxjaV65tjjV8bbZPvssa2eSIx4SAwBqn9rRQyzOyg==
9b533973-3747-5f3a-8e5d-4d42af89d311,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2026-06-05 18:12:45.912499,credit,UPI-BAJAJ FINANCE LTD DISBURSEMENT-TMBL0001727-UP2606050001727,3756768.22,UP2606050001727,MwYXbJ0EC+WYzTt7l6O92MJ+u8iM2ybZGeQWUT4Wh4YzBhdsnQQL5Q==
b0fbdd20-dfae-506c-ba12-32e7ca2d1e14,34bece0e-0264-5663-94b8-4e2c54c07448,2026-06-06 00:44:15.467249,debit,NEFT - HDFC0001349 - JIO BUSINESS,117335.04,NE2606060001349,AMty0PnJAMWROldoekNfnpMxVJuHypCAzoZu3IZbdRUAy3LQ+ckAxQ==
171827e8-84ae-5f58-bb29-4a9cb9b100f8,70e11917-9970-5970-b113-c21780909a5c,2026-06-06 03:26:47.106360,debit,IMPS - KKBK0001531 - SWIGGY CORPORATE,137786.80,IM2606060001531,
b2a271b3-d35e-5119-8824-767f553cae51,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-06-06 04:03:34.248686,debit,CHEQUE DEBIT - AWS INDIA - INSTRUMENT 00000739,100298.69,CH2606060000739,+rovKErfLdw1VoqQTeVMZzbiPwOj7NctOcN6nLHbgCT6ui8oSt8t3A==
2350fcbc-0394-53c1-a0d5-672e3320f3c2,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-06-06 10:40:31.210390,debit,UPI-GST PAYMENT-SBIN0001800-UP2606060001800,4539166.26,UP2606060001800,
40b7fb4c-c2f6-5b4b-a26d-12615c2ca4fb,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-06-06 15:24:27.459922,credit,RTGS - KKBK0000206 - LOAN DISBURSEMENT,3553442.52,RT2606060000206,IDZj9WRosaJU07cGgP0ukpPgIZHl0eSxrBSRFgEOyXMgNmP1ZGixog==
f75106a8-c4ab-5e01-9088-de2919846d77,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-06 16:38:44.036943,debit,IMPS - CNRB0001876 - NEFT CHARGES,1590.22,IM2606060001876,
2645efc6-b31f-5250-bd94-b79bc7cdbac6,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-06-06 23:12:17.972549,debit,RTGS - AUBL0000372 - IMPS CHARGES,1133.03,RT2606060000372,
a8fb4860-5486-5699-9695-3f5ad1dee2be,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-06-06 23:14:01.548198,debit,IMPS - HDFC0001630 - GOOGLE CLOUD INDIA,455982.27,IM2606060001630,
8847176d-36ca-5adf-9368-c000a534269b,c66af89a-b5ac-5b44-b510-04c6dd44efce,2026-06-07 01:36:43.934800,debit,CHEQUE DEBIT - IMPS CHARGES - INSTRUMENT 00000374,1910.20,CH2606070000374,07b7v2hCkVp/ykeE7Dym1BCNB4I8coJU61iDme6Nvc3Ttvu/aEKRWg==
a5f2bc13-cd46-522a-90e0-a832698bfe71,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-06-07 03:46:04.869473,credit,RTGS - AUBL0000775 - UPI COLLECTION,1441592.74,RT2606070000775,5isQvGRY+H03N3Z/3Q5WZJzDjRkfjuxkQSrehWIppq/mKxC8ZFj4fQ==
992290c5-6ad9-528b-b628-cc6786e55180,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2026-06-07 06:40:03.352805,debit,NEFT - TMBL0000885 - OFFICE RENT,3478883.10,NE2606070000885,QTFPmH7YfacsEpl6GRp71KJ9xHcrjjnKzvfGAVBL8YZBMU+Yfth9pw==
ac45269c-0f91-534f-8628-63f32fd32b01,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-07 07:03:28.731199,debit,RTGS - RATN0001912 - SOFTWARE SUBSCRIPTION,297227.64,RT2606070001912,7lienyo9a6pIHFLBKwSzBiqASaHvzo6pdltM9JqyExLuWJ6fKj1rqg==
43159855-1aec-562b-aa62-04ab85e25089,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-06-07 07:07:27.117422,debit,NEFT - SBIN0001234 - SWIGGY CORPORATE,54470.84,,
d530cead-ece2-5920-a3d6-7bb120e69a4d,acfbe204-7541-492c-a352-040aa984bedc,2026-06-07 07:35:54.000351,debit,NEFT - HDFC0000367 - SELECTION ELECTRONICS DAHISAR EAST,309071.35,NE2606070000367,87c76JAe45Reu4GbZlYlL9FmWjvCg0t2CXiu1I+rb8zztzvokB7jlA==
abb33e30-13e4-567d-a7b1-476d772e43f8,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-07 09:04:42.507612,debit,IMPS - CNRB0000209 - BLUE DART,291734.91,IM2606070000209,
dff40f09-8ab2-57be-b036-efd9f7fa3a5b,ef9e989b-5089-570c-9611-7bb8e23c69a6,2026-06-07 09:33:31.941350,debit,FT - UBIN0002240 - INDIGO AIRLINES,1655.90,FT2606070002240,EoO3drzzoEcpSkS9IqOa21lXwOgs0/9ALPD2BmEMzH4Sg7d2vPOgRw==
011c8a71-4b1a-57d0-8de9-dfe02377dca1,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-07 13:03:20.778082,credit,NEFT - RATN0002112 - INTEREST CREDIT,494253.09,NE2606070002112,03XXqbuEHFEqQS4JEOMBVpQJ6ccepYk6/MbLC0A3GPnTddepu4QcUQ==
5dabe243-fd9a-500d-85d8-f7295aa05ec1,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-07 14:44:09.517085,debit,RTGS - RATN0001997 - GOOGLE CLOUD INDIA,19968.40,RT2606070001997,QAqgEJW2dKZ8ompw9Dox5ydFSID4AGvIjuxFNtR5Wh5ACqAQlbZ0pg==
4b493699-1d9c-5c6f-9e20-959be3d64724,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-06-07 20:42:20.652647,debit,NEFT - HDFC0001591 - AIRTEL BUSINESS,42545.62,NE2606070001591,pBC5Qz2o1cTLvaLDSBBHmKvQovpMnQU9Zsz+POSh2hekELlDPajVxA==
355180f3-5590-5e90-b324-bd348c0b6978,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-06-08 02:29:00.987591,debit,NEFT - AUBL0001993 - SALARY PAYOUT,329128.52,NE2606080001993,lyRbgp2q+Tscy+kWeU7cOZMkh25zZsRGwowOvOpO+2uXJFuCnar5Ow==
666f6d1f-93f8-51cf-a743-41143998206c,ef9e989b-5089-570c-9611-7bb8e23c69a6,2026-06-08 03:24:52.202028,credit,NEFT - UBIN0000071 - IMPS INWARD,409658.33,NE2606080000071,0UdesyhjSyew+vrv/cGRHrVses+gwUMLDoQpLV1DEhLRR16zKGNLJw==
e894b788-19d5-5225-bfc8-d5da559290aa,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-06-08 07:46:49.932548,debit,FT - SBIN0000265 - BAJAJ FINANCE COLLECTION,361702.26,FT2606080000265,jaFBxDnFqIr+XNFceEIytrZKTIJ9eJ8INhLYmi776fyNoUHEOcWoig==
2b98ff37-cdcc-5b4a-8d6f-02005deb5ef0,2d52dda2-d98a-4381-af80-45bdb173860c,2026-06-08 08:37:44.205635,debit,NEFT - CNRB0000924 - AIRTEL BUSINESS,372395.83,NE2606080000924,
da6d5d7f-9621-5e35-bc7c-45898cba0d32,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-06-08 09:00:05.961901,debit,RTGS - RATN0000769 - SELECTION MOBILE,245081.39,RT2606080000769,
271bad2b-d148-5ea6-a157-3131fcf390eb,a6d29e4b-510b-5184-a7f8-097fb2579f10,2026-06-08 11:04:51.419571,credit,UPI-REFUND RECEIVED-CNRB0002341-UP2606080002341,225798.58,UP2606080002341,
ca0ef643-b0c5-5a62-9192-384d79c748da,a6d29e4b-510b-5184-a7f8-097fb2579f10,2026-06-08 15:16:09.615236,debit,UPI-BLUE DART-CNRB0000029-UP2606080000029,175623.86,UP2606080000029,
ce24253f-1aa9-59ec-87fb-d75d3f6c9270,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-06-08 16:12:34.014540,debit,IMPS - HDFC0000168 - SELECTION ELECTRONICS DAHISAR EAST,129309.97,IM2606080000168,
5dad3a3f-3827-5a33-9b11-96a0ba68223f,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-06-08 18:41:38.752652,debit,CHEQUE DEBIT - SOFTWARE SUBSCRIPTION - INSTRUMENT 00000278,302858.40,,ePtbld0CWgNjnmQJGo5SSyOg34KyTGoMp0+/LA/4kUJ4+1uV3QJaAw==
c810eec5-100a-5bd5-86cf-488da87d2b63,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-06-08 19:21:44.174010,debit,FT - ICIC0001901 - GST PAYMENT,416276.06,FT2606080001901,NCQ6QsEM/mr840N5YEJR33JG6CVFdnB5cM5VunVvKAc0JDpCwQz+ag==
