reconciliation_id,company_id,transaction_id,reconciliation_type,status,reconciled_amount,unreconciled_amount,currency,matched_record_count,bank_statement_reference,matched_on,reason_code,owner,notes,last_reviewed_at
REC-000787,CMP-NL-001,TXN-000805,invoice_to_payout,reconciled,66847.07,0.00,INR,1,BANK-20260703-000787,2026-07-07,,Asha Nair,Synthetic reconciliation record.,2026-07-04T17:30:00+05:30
REC-000788,CMP-NL-001,TXN-000803,bank_to_ledger,reconciled,96811.99,0.00,INR,1,BANK-20260705-000788,2026-07-10,,Kabir Shah,Synthetic reconciliation record.,2026-07-12T17:30:00+05:30
REC-000789,CMP-NL-001,TXN-000845,invoice_to_payout,reconciled,27738.71,0.00,INR,1,BANK-20260706-000789,2026-07-19,,Neha Rao,Synthetic reconciliation record.,2026-07-10T17:30:00+05:30
REC-000790,CMP-NL-001,TXN-000823,card_to_receipt,reconciled,98872.68,0.00,INR,1,BANK-20260707-000790,2026-07-08,,Kabir Shah,Synthetic reconciliation record.,2026-07-25T17:30:00+05:30
REC-000791,CMP-NL-001,TXN-000827,invoice_to_payout,reconciled,91882.02,0.00,INR,1,BANK-20260707-000791,2026-07-21,,Rohit Menon,Synthetic reconciliation record.,2026-07-13T17:30:00+05:30
REC-000792,CMP-NL-001,TXN-000851,card_to_receipt,reconciled,18261.59,0.00,INR,1,BANK-20260708-000792,2026-07-20,,Rohit Menon,Synthetic reconciliation record.,2026-07-23T17:30:00+05:30
REC-000793,CMP-NL-001,TXN-000830,bank_to_ledger,reconciled,199315.19,0.00,INR,1,BANK-20260709-000793,2026-07-19,,Kabir Shah,Synthetic reconciliation record.,2026-07-21T17:30:00+05:30
REC-000794,CMP-NL-001,TXN-000828,bank_to_ledger,reconciled,961309.08,0.00,INR,1,BANK-20260710-000794,2026-07-11,,Rohit Menon,Synthetic reconciliation record.,2026-07-26T17:30:00+05:30
REC-000795,CMP-NL-001,TXN-000836,card_to_receipt,reconciled,269550.33,0.00,INR,1,BANK-20260711-000795,2026-07-16,,Asha Nair,Synthetic reconciliation record.,2026-07-24T17:30:00+05:30
REC-000796,CMP-NL-001,TXN-000822,invoice_to_payout,reconciled,495824.49,0.00,INR,1,BANK-20260712-000796,2026-07-26,,Asha Nair,Synthetic reconciliation record.,2026-07-26T17:30:00+05:30
REC-000797,CMP-NL-001,TXN-000813,bank_to_ledger,reconciled,47114.09,0.00,INR,1,BANK-20260713-000797,2026-07-19,,Neha Rao,Synthetic reconciliation record.,2026-07-29T17:30:00+05:30
REC-000798,CMP-NL-001,TXN-000821,invoice_to_payout,reconciled,52393.09,0.00,INR,1,BANK-20260714-000798,2026-07-26,,Asha Nair,Synthetic reconciliation record.,2026-07-17T17:30:00+05:30
REC-000799,CMP-NL-001,TXN-000798,bank_to_ledger,reconciled,1655853.90,0.00,INR,1,BANK-20260715-000799,2026-07-27,,Neha Rao,Synthetic reconciliation record.,2026-08-03T17:30:00+05:30
REC-000800,CMP-NL-001,TXN-000818,card_to_receipt,reconciled,132125.94,0.00,INR,1,BANK-20260715-000800,2026-07-28,,Rohit Menon,Synthetic reconciliation record.,2026-07-29T17:30:00+05:30
REC-000801,CMP-NL-001,TXN-PART-001,bank_to_ledger,partially_reconciled,300000.00,200000.00,INR,1,BANK-20260715-000801,,amount_mismatch,Asha Nair,Synthetic reconciliation record.,2026-07-28T17:30:00+05:30
REC-000802,CMP-NL-001,TXN-000816,invoice_to_payout,reconciled,54590.54,0.00,INR,1,BANK-20260716-000802,2026-07-19,,Neha Rao,Synthetic reconciliation record.,2026-08-01T17:30:00+05:30
REC-000803,CMP-NL-001,TXN-000846,card_to_receipt,reconciled,29596.52,0.00,INR,1,BANK-20260716-000803,2026-07-28,,Neha Rao,Synthetic reconciliation record.,2026-07-26T17:30:00+05:30
REC-000804,CMP-NL-001,TXN-000847,bank_to_ledger,unreconciled,0.00,35141.11,INR,0,,,missing_receipt,Rohit Menon,Synthetic reconciliation record.,2026-08-03T17:30:00+05:30
REC-000805,CMP-NL-001,TXN-000817,invoice_to_payout,unreconciled,0.00,65449.13,INR,0,,,timing_difference,Kabir Shah,Synthetic reconciliation record.,2026-07-21T17:30:00+05:30
REC-000806,CMP-NL-001,TXN-000820,card_to_receipt,reconciled,45083.65,0.00,INR,1,BANK-20260719-000806,2026-07-25,,Asha Nair,Synthetic reconciliation record.,2026-07-31T17:30:00+05:30
REC-000807,CMP-NL-001,TXN-000849,card_to_receipt,reconciled,83532.09,0.00,INR,1,BANK-20260719-000807,2026-08-03,,Asha Nair,Synthetic reconciliation record.,2026-08-06T17:30:00+05:30
REC-000808,CMP-NL-001,TXN-000850,invoice_to_payout,reconciled,27460.82,0.00,INR,1,BANK-20260719-000808,2026-08-01,,Asha Nair,Synthetic reconciliation record.,2026-07-24T17:30:00+05:30
REC-000809,CMP-NL-001,TXN-000843,bank_to_ledger,reconciled,63561.02,0.00,INR,1,BANK-20260720-000809,2026-07-31,,Kabir Shah,Synthetic reconciliation record.,2026-07-29T17:30:00+05:30
REC-000810,CMP-NL-001,TXN-000799,bank_to_ledger,reconciled,96707.91,0.00,INR,1,BANK-20260722-000810,2026-07-26,,Kabir Shah,Synthetic reconciliation record.,2026-07-26T17:30:00+05:30
REC-000811,CMP-NL-001,TXN-000824,bank_to_ledger,reconciled,318176.44,0.00,INR,1,BANK-20260722-000811,2026-07-24,,Kabir Shah,Synthetic reconciliation record.,2026-08-04T17:30:00+05:30
REC-000812,CMP-NL-001,TXN-000800,invoice_to_payout,reconciled,212929.77,0.00,INR,1,BANK-20260724-000812,2026-08-02,,Neha Rao,Synthetic reconciliation record.,2026-07-26T17:30:00+05:30
REC-000813,CMP-NL-001,TXN-000801,card_to_receipt,reconciled,302734.91,0.00,INR,1,BANK-20260724-000813,2026-07-31,,Neha Rao,Synthetic reconciliation record.,2026-07-31T17:30:00+05:30
REC-000814,CMP-NL-001,TXN-000814,card_to_receipt,reconciled,169336.10,0.00,INR,1,BANK-20260724-000814,2026-07-29,,Neha Rao,Synthetic reconciliation record.,2026-08-10T17:30:00+05:30
REC-000815,CMP-NL-001,TXN-000815,bank_to_ledger,reconciled,379981.22,0.00,INR,1,BANK-20260724-000815,2026-08-04,,Rohit Menon,Synthetic reconciliation record.,2026-08-07T17:30:00+05:30
REC-000816,CMP-NL-001,TXN-000826,bank_to_ledger,reconciled,103226.00,0.00,INR,1,BANK-20260724-000816,2026-08-05,,Kabir Shah,Synthetic reconciliation record.,2026-08-11T17:30:00+05:30
REC-000817,CMP-NL-001,TXN-000835,invoice_to_payout,reconciled,370134.47,0.00,INR,1,BANK-20260724-000817,2026-07-24,,Neha Rao,Synthetic reconciliation record.,2026-08-05T17:30:00+05:30
REC-000818,CMP-NL-001,TXN-000842,invoice_to_payout,reconciled,128550.17,0.00,INR,1,BANK-20260724-000818,2026-07-27,,Neha Rao,Synthetic reconciliation record.,2026-08-09T17:30:00+05:30
REC-000819,CMP-NL-001,TXN-000802,card_to_receipt,reconciled,79418.06,0.00,INR,1,BANK-20260725-000819,2026-07-31,,Neha Rao,Synthetic reconciliation record.,2026-08-01T17:30:00+05:30
REC-000820,CMP-NL-001,TXN-000841,bank_to_ledger,reconciled,125645.42,0.00,INR,1,BANK-20260725-000820,2026-07-27,,Asha Nair,Synthetic reconciliation record.,2026-08-03T17:30:00+05:30
REC-000821,CMP-NL-001,TXN-000810,invoice_to_payout,reconciled,68787.93,0.00,INR,1,BANK-20260726-000821,2026-07-31,,Rohit Menon,Synthetic reconciliation record.,2026-08-14T17:30:00+05:30
REC-000822,CMP-NL-001,TXN-000840,card_to_receipt,reconciled,69363.34,0.00,INR,1,BANK-20260726-000822,2026-08-03,,Neha Rao,Synthetic reconciliation record.,2026-08-08T17:30:00+05:30
REC-000823,CMP-NL-001,TXN-000825,card_to_receipt,disputed,0.00,39458.24,INR,0,,,vendor_dispute,Asha Nair,Synthetic reconciliation record.,2026-08-09T17:30:00+05:30
REC-000824,CMP-NL-001,TXN-000804,bank_to_ledger,reconciled,144287.45,0.00,INR,1,BANK-20260728-000824,2026-08-09,,Kabir Shah,Synthetic reconciliation record.,2026-08-08T17:30:00+05:30
REC-000825,CMP-NL-001,TXN-000811,invoice_to_payout,reconciled,21454.02,0.00,INR,1,BANK-20260728-000825,2026-08-12,,Neha Rao,Synthetic reconciliation record.,2026-08-12T17:30:00+05:30
REC-000826,CMP-NL-001,TXN-000797,invoice_to_payout,reconciled,60713.71,0.00,INR,1,BANK-20260729-000826,2026-08-13,,Asha Nair,Synthetic reconciliation record.,2026-08-12T17:30:00+05:30
REC-000827,CMP-NL-001,TXN-000829,bank_to_ledger,reconciled,217415.27,0.00,INR,1,BANK-20260729-000827,2026-07-30,,Rohit Menon,Synthetic reconciliation record.,2026-08-12T17:30:00+05:30
REC-000828,CMP-NL-001,TXN-000831,invoice_to_payout,reconciled,118755.70,0.00,INR,1,BANK-20260729-000828,2026-07-31,,Neha Rao,Synthetic reconciliation record.,2026-08-10T17:30:00+05:30
REC-000829,CMP-NL-001,TXN-000833,invoice_to_payout,reconciled,281540.98,0.00,INR,1,BANK-20260729-000829,2026-08-13,,Kabir Shah,Synthetic reconciliation record.,2026-08-15T17:30:00+05:30
REC-000830,CMP-NL-001,TXN-000838,card_to_receipt,reconciled,96568.35,0.00,INR,1,BANK-20260729-000830,2026-07-30,,Kabir Shah,Synthetic reconciliation record.,2026-08-06T17:30:00+05:30
REC-000831,CMP-NL-001,TXN-000848,invoice_to_payout,reconciled,99048.69,0.00,INR,1,BANK-20260729-000831,2026-07-30,,Kabir Shah,Synthetic reconciliation record.,2026-08-07T17:30:00+05:30
REC-000832,CMP-NL-001,TXN-000832,invoice_to_payout,reconciled,75597.00,0.00,INR,1,BANK-20260730-000832,2026-08-04,,Kabir Shah,Synthetic reconciliation record.,2026-08-16T17:30:00+05:30
REC-000833,CMP-NL-001,TXN-000807,bank_to_ledger,reconciled,41354.76,0.00,INR,1,BANK-20260731-000833,2026-08-03,,Kabir Shah,Synthetic reconciliation record.,2026-08-17T17:30:00+05:30
REC-000834,CMP-NL-001,TXN-000809,invoice_to_payout,reconciled,23263.20,0.00,INR,1,BANK-20260731-000834,2026-08-06,,Kabir Shah,Synthetic reconciliation record.,2026-08-11T17:30:00+05:30
REC-000835,CMP-NL-001,TXN-000796,card_to_receipt,reconciled,372671.37,0.00,INR,1,BANK-20260801-000835,2026-08-01,,Kabir Shah,Synthetic reconciliation record.,2026-08-02T17:30:00+05:30
REC-000836,CMP-NL-001,TXN-000819,bank_to_ledger,reconciled,54556.67,0.00,INR,1,BANK-20260801-000836,2026-08-03,,Rohit Menon,Synthetic reconciliation record.,2026-08-07T17:30:00+05:30
REC-000837,CMP-NL-001,TXN-000839,card_to_receipt,reconciled,42062.79,0.00,INR,1,BANK-20260801-000837,2026-08-16,,Neha Rao,Synthetic reconciliation record.,2026-08-20T17:30:00+05:30
REC-000838,CMP-NL-001,TXN-000812,card_to_receipt,reconciled,29115.33,0.00,INR,1,BANK-20260802-000838,2026-08-17,,Neha Rao,Synthetic reconciliation record.,2026-08-09T17:30:00+05:30
REC-000839,CMP-NL-001,TXN-000834,invoice_to_payout,reconciled,177596.27,0.00,INR,1,BANK-20260802-000839,2026-08-17,,Neha Rao,Synthetic reconciliation record.,2026-08-22T17:30:00+05:30
REC-000840,CMP-NL-001,TXN-000896,bank_to_ledger,reconciled,13586.94,0.00,INR,1,BANK-20260802-000840,2026-08-03,,Kabir Shah,Synthetic reconciliation record.,2026-08-20T17:30:00+05:30
REC-000841,CMP-NL-001,TXN-000898,invoice_to_payout,unreconciled,0.00,65461.67,INR,0,,,timing_difference,Neha Rao,Synthetic reconciliation record.,2026-08-12T17:30:00+05:30
REC-000842,CMP-NL-001,TXN-000806,invoice_to_payout,reconciled,31335.72,0.00,INR,1,BANK-20260803-000842,2026-08-07,,Neha Rao,Synthetic reconciliation record.,2026-08-21T17:30:00+05:30
REC-000843,CMP-NL-001,TXN-000844,invoice_to_payout,reconciled,55106.56,0.00,INR,1,BANK-20260803-000843,2026-08-14,,Neha Rao,Synthetic reconciliation record.,2026-08-08T17:30:00+05:30
REC-000844,CMP-NL-001,TXN-000855,bank_to_ledger,reconciled,254338.67,0.00,INR,1,BANK-20260803-000844,2026-08-06,,Rohit Menon,Synthetic reconciliation record.,2026-08-17T17:30:00+05:30
REC-000845,CMP-NL-001,TXN-000899,invoice_to_payout,reconciled,62171.29,0.00,INR,1,BANK-20260803-000845,2026-08-14,,Asha Nair,Synthetic reconciliation record.,2026-08-09T17:30:00+05:30
REC-000846,CMP-NL-001,TXN-000808,invoice_to_payout,disputed,0.00,41713.64,INR,0,,,vendor_dispute,Kabir Shah,Synthetic reconciliation record.,2026-08-24T17:30:00+05:30
REC-000847,CMP-NL-001,TXN-000863,card_to_receipt,reconciled,58374.31,0.00,INR,1,BANK-20260804-000847,2026-08-04,,Rohit Menon,Synthetic reconciliation record.,2026-08-17T17:30:00+05:30
REC-000848,CMP-NL-001,TXN-000888,bank_to_ledger,reconciled,167354.36,0.00,INR,1,BANK-20260804-000848,2026-08-07,,Rohit Menon,Synthetic reconciliation record.,2026-08-08T17:30:00+05:30
REC-000849,CMP-NL-001,TXN-000892,invoice_to_payout,reconciled,81770.87,0.00,INR,1,BANK-20260806-000849,2026-08-16,,Asha Nair,Synthetic reconciliation record.,2026-08-24T17:30:00+05:30
REC-000850,CMP-NL-001,TXN-REV-ORIG,invoice_to_payout,reconciled,380000.00,0.00,INR,1,BANK-20260806-000850,2026-08-19,,Asha Nair,Synthetic reconciliation record.,2026-08-21T17:30:00+05:30
REC-000851,CMP-NL-001,TXN-000868,invoice_to_payout,reconciled,86780.24,0.00,INR,1,BANK-20260807-000851,2026-08-21,,Kabir Shah,Synthetic reconciliation record.,2026-08-16T17:30:00+05:30
REC-000852,CMP-NL-001,TXN-000872,bank_to_ledger,reconciled,218625.68,0.00,INR,1,BANK-20260807-000852,2026-08-22,,Asha Nair,Synthetic reconciliation record.,2026-08-11T17:30:00+05:30
REC-000853,CMP-NL-001,TXN-000859,bank_to_ledger,reconciled,38930.10,0.00,INR,1,BANK-20260808-000853,2026-08-12,,Kabir Shah,Synthetic reconciliation record.,2026-08-25T17:30:00+05:30
REC-000854,CMP-NL-001,TXN-000876,card_to_receipt,reconciled,39644.15,0.00,INR,1,BANK-20260808-000854,2026-08-23,,Asha Nair,Synthetic reconciliation record.,2026-08-24T17:30:00+05:30
REC-000855,CMP-NL-001,TXN-REV-001,card_to_receipt,reconciled,380000.00,0.00,INR,1,BANK-20260809-000855,2026-08-21,reversal_matched,Rohit Menon,Synthetic reconciliation record.,2026-08-15T17:30:00+05:30
REC-000856,CMP-NL-001,TXN-000870,bank_to_ledger,reconciled,152082.63,0.00,INR,1,BANK-20260810-000856,2026-08-11,,Rohit Menon,Synthetic reconciliation record.,2026-08-24T17:30:00+05:30
REC-000857,CMP-NL-001,TXN-000852,invoice_to_payout,reconciled,1009350.65,0.00,INR,1,BANK-20260811-000857,2026-08-11,,Neha Rao,Synthetic reconciliation record.,2026-08-23T17:30:00+05:30
REC-000858,CMP-NL-001,TXN-000882,bank_to_ledger,reconciled,53018.65,0.00,INR,1,BANK-20260811-000858,2026-08-11,,Rohit Menon,Synthetic reconciliation record.,2026-08-21T17:30:00+05:30
REC-000859,CMP-NL-001,TXN-000884,invoice_to_payout,unreconciled,0.00,34258.42,INR,0,,,missing_receipt,Kabir Shah,Synthetic reconciliation record.,2026-08-30T17:30:00+05:30
REC-000860,CMP-NL-001,TXN-PROMPT-001,bank_to_ledger,reconciled,49999.00,0.00,INR,1,BANK-20260812-000860,2026-08-18,,Kabir Shah,Synthetic reconciliation record.,2026-08-25T17:30:00+05:30
REC-000861,CMP-NL-001,TXN-000902,card_to_receipt,reconciled,6164.29,0.00,INR,1,BANK-20260813-000861,2026-08-24,,Rohit Menon,Synthetic reconciliation record.,2026-08-19T17:30:00+05:30
REC-000862,CMP-NL-001,TXN-000861,invoice_to_payout,reconciled,78959.28,0.00,INR,1,BANK-20260814-000862,2026-08-19,,Neha Rao,Synthetic reconciliation record.,2026-08-24T17:30:00+05:30
REC-000863,CMP-NL-001,TXN-000890,bank_to_ledger,unreconciled,0.00,145372.27,INR,0,,,missing_receipt,Asha Nair,Synthetic reconciliation record.,2026-08-19T17:30:00+05:30
REC-000864,CMP-NL-001,TXN-000860,bank_to_ledger,reconciled,35475.69,0.00,INR,1,BANK-20260815-000864,2026-08-20,,Kabir Shah,Synthetic reconciliation record.,2026-08-21T17:30:00+05:30
REC-000865,CMP-NL-001,TXN-000867,invoice_to_payout,unreconciled,0.00,50347.55,INR,0,,,reference_mismatch,Asha Nair,Synthetic reconciliation record.,2026-08-19T17:30:00+05:30
REC-000866,CMP-NL-001,TXN-000871,card_to_receipt,unreconciled,0.00,216384.89,INR,0,,,missing_receipt,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000867,CMP-NL-001,TXN-000881,card_to_receipt,unreconciled,0.00,68141.31,INR,0,,,missing_receipt,Kabir Shah,Synthetic reconciliation record.,2026-08-29T17:30:00+05:30
REC-000868,CMP-NL-001,TXN-000879,invoice_to_payout,reconciled,289492.43,0.00,INR,1,BANK-20260817-000868,2026-08-21,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000869,CMP-NL-001,TXN-000877,bank_to_ledger,reconciled,174389.47,0.00,INR,1,BANK-20260818-000869,2026-08-18,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000870,CMP-NL-001,TXN-000897,invoice_to_payout,reconciled,14004.46,0.00,INR,1,BANK-20260818-000870,2026-08-29,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000871,CMP-NL-001,TXN-ANOM-001,bank_to_ledger,unreconciled,0.00,1850000.00,INR,0,,,timing_difference,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000872,CMP-NL-001,TXN-000880,bank_to_ledger,reconciled,181727.34,0.00,INR,1,BANK-20260819-000872,2026-08-31,,Neha Rao,Synthetic reconciliation record.,2026-08-25T17:30:00+05:30
REC-000873,CMP-NL-001,TXN-000895,card_to_receipt,reconciled,23308.48,0.00,INR,1,BANK-20260819-000873,2026-09-03,,Neha Rao,Synthetic reconciliation record.,2026-08-30T17:30:00+05:30
REC-000874,CMP-NL-001,TXN-000874,invoice_to_payout,reconciled,59118.28,0.00,INR,1,BANK-20260820-000874,2026-08-22,,Neha Rao,Synthetic reconciliation record.,2026-08-22T17:30:00+05:30
REC-000875,CMP-NL-001,TXN-000857,invoice_to_payout,reconciled,207484.89,0.00,INR,1,BANK-20260821-000875,2026-08-28,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000876,CMP-NL-001,TXN-000862,card_to_receipt,reconciled,77411.79,0.00,INR,1,BANK-20260821-000876,2026-09-05,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000877,CMP-NL-001,TXN-000864,card_to_receipt,reconciled,40313.52,0.00,INR,1,BANK-20260821-000877,2026-09-02,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000878,CMP-NL-001,TXN-000894,bank_to_ledger,reconciled,151532.24,0.00,INR,1,BANK-20260821-000878,2026-08-25,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000879,CMP-NL-001,TXN-000854,invoice_to_payout,reconciled,224774.05,0.00,INR,1,BANK-20260822-000879,2026-08-31,,Neha Rao,Synthetic reconciliation record.,2026-08-29T17:30:00+05:30
REC-000880,CMP-NL-001,TXN-000865,card_to_receipt,reconciled,38539.20,0.00,INR,1,BANK-20260822-000880,2026-08-27,,Kabir Shah,Synthetic reconciliation record.,2026-08-26T17:30:00+05:30
REC-000881,CMP-NL-001,TXN-000887,card_to_receipt,unreconciled,0.00,75080.29,INR,0,,,missing_bank_match,Asha Nair,Synthetic reconciliation record.,2026-08-27T17:30:00+05:30
REC-000882,CMP-NL-001,TXN-000893,bank_to_ledger,reconciled,68669.80,0.00,INR,1,BANK-20260822-000882,2026-09-02,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000883,CMP-NL-001,TXN-DUP-001,invoice_to_payout,unreconciled,0.00,245000.00,INR,0,,,missing_bank_match,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000884,CMP-NL-001,TXN-DUP-002,bank_to_ledger,reconciled,245000.00,0.00,INR,1,BANK-20260822-000884,2026-08-24,,Neha Rao,Synthetic reconciliation record.,2026-09-01T17:30:00+05:30
REC-000885,CMP-NL-001,TXN-000866,invoice_to_payout,unreconciled,0.00,67996.15,INR,0,,,missing_bank_match,Neha Rao,Synthetic reconciliation record.,2026-08-26T17:30:00+05:30
REC-000886,CMP-NL-001,TXN-000883,bank_to_ledger,reconciled,54433.75,0.00,INR,1,BANK-20260823-000886,2026-08-28,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000887,CMP-NL-001,TXN-000873,bank_to_ledger,reconciled,34061.65,0.00,INR,1,BANK-20260825-000887,2026-09-02,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000888,CMP-NL-001,TXN-000885,invoice_to_payout,reconciled,347353.37,0.00,INR,1,BANK-20260825-000888,2026-09-08,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000889,CMP-NL-001,TXN-000886,bank_to_ledger,unreconciled,0.00,88293.77,INR,0,,,missing_bank_match,Asha Nair,Synthetic reconciliation record.,2026-08-28T17:30:00+05:30
REC-000890,CMP-NL-001,TXN-000853,invoice_to_payout,unreconciled,0.00,737101.20,INR,0,,,timing_difference,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000891,CMP-NL-001,TXN-000900,card_to_receipt,reconciled,124446.31,0.00,INR,1,BANK-20260828-000891,2026-09-01,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000892,CMP-NL-001,TXN-000901,bank_to_ledger,unreconciled,0.00,67241.44,INR,0,,,missing_bank_match,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000893,CMP-NL-001,TXN-FAIL-001,card_to_receipt,reconciled,88000.00,0.00,INR,1,BANK-20260828-000893,2026-09-06,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000894,CMP-NL-001,TXN-000858,invoice_to_payout,reconciled,135741.53,0.00,INR,1,BANK-20260829-000894,2026-08-29,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000895,CMP-NL-001,TXN-000869,card_to_receipt,reconciled,271304.19,0.00,INR,1,BANK-20260829-000895,2026-09-04,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000896,CMP-NL-001,TXN-000878,card_to_receipt,reconciled,85556.66,0.00,INR,1,BANK-20260829-000896,2026-09-09,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000897,CMP-NL-001,TXN-000856,bank_to_ledger,reconciled,501118.68,0.00,INR,1,BANK-20260830-000897,2026-09-10,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000898,CMP-NL-001,TXN-000889,card_to_receipt,reconciled,57813.04,0.00,INR,1,BANK-20260830-000898,2026-08-31,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000899,CMP-NL-001,TXN-000891,bank_to_ledger,reconciled,50863.99,0.00,INR,1,BANK-20260830-000899,2026-08-31,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000900,CMP-NL-001,TXN-000875,bank_to_ledger,partially_reconciled,259815.45,180942.58,INR,1,BANK-20260901-000900,,amount_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000901,CMP-NL-001,TXN-000923,invoice_to_payout,reconciled,143907.45,0.00,INR,1,BANK-20260901-000901,2026-09-08,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000902,CMP-NL-001,TXN-000925,card_to_receipt,reconciled,146327.20,0.00,INR,1,BANK-20260901-000902,2026-09-14,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000903,CMP-NL-001,TXN-000929,invoice_to_payout,reconciled,195570.78,0.00,INR,1,BANK-20260901-000903,2026-09-05,,Asha Nair,Synthetic reconciliation record.,2026-09-02T17:30:00+05:30
REC-000904,CMP-NL-001,TXN-000930,card_to_receipt,reconciled,132532.13,0.00,INR,1,BANK-20260901-000904,2026-09-05,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000905,CMP-NL-001,TXN-000942,card_to_receipt,unreconciled,0.00,420025.42,INR,0,,,reference_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000906,CMP-NL-001,TXN-000945,invoice_to_payout,unreconciled,0.00,107465.61,INR,0,,,timing_difference,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000907,CMP-NL-001,TXN-000903,bank_to_ledger,reconciled,260207.81,0.00,INR,1,BANK-20260902-000907,2026-09-05,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000908,CMP-NL-001,TXN-000908,card_to_receipt,reconciled,483976.06,0.00,INR,1,BANK-20260902-000908,2026-09-07,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000909,CMP-NL-001,TXN-000937,card_to_receipt,reconciled,92051.00,0.00,INR,1,BANK-20260902-000909,2026-09-07,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000910,CMP-NL-001,TXN-000939,bank_to_ledger,reconciled,144194.50,0.00,INR,1,BANK-20260902-000910,2026-09-04,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000911,CMP-NL-001,TXN-000940,card_to_receipt,reconciled,77933.36,0.00,INR,1,BANK-20260902-000911,2026-09-09,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000912,CMP-NL-001,TXN-PEND-001,invoice_to_payout,unreconciled,0.00,275000.00,INR,0,,,timing_difference,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000913,CMP-NL-001,TXN-000904,bank_to_ledger,unreconciled,0.00,335233.18,INR,0,,,missing_receipt,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000914,CMP-NL-001,TXN-000905,invoice_to_payout,reconciled,130673.82,0.00,INR,1,BANK-20260903-000914,2026-09-09,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000915,CMP-NL-001,TXN-000906,invoice_to_payout,unreconciled,0.00,133233.45,INR,0,,,missing_bank_match,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000916,CMP-NL-001,TXN-000907,bank_to_ledger,reconciled,221890.82,0.00,INR,1,BANK-20260903-000916,2026-09-09,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000917,CMP-NL-001,TXN-000909,bank_to_ledger,reconciled,132265.62,0.00,INR,1,BANK-20260903-000917,2026-09-05,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000918,CMP-NL-001,TXN-000910,invoice_to_payout,reconciled,61110.54,0.00,INR,1,BANK-20260903-000918,2026-09-10,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
