payout_id,company_id,vendor_id,invoice_transaction_id,scheduled_date,payout_date,payout_status,gross_amount,fee_amount,net_cash_outflow,currency,payment_method,bank_reference,invoice_reference,failure_reason,source_system,created_at
PAY-000753,CMP-NL-001,V0055,TXN-000794,2026-06-27,2026-06-25,completed,60978.84,89.73,61068.57,INR,ACH,UTR-260625-000753,INV-V0055-2606-5843,,AP Automation,2026-06-15T10:00:00+05:30
PAY-000754,CMP-NL-001,V0056,TXN-000795,2026-07-31,2026-06-25,completed,53018.54,49.21,53067.75,INR,RTGS,UTR-260625-000754,INV-V0056-2606-1437,,AP Automation,2026-06-18T10:00:00+05:30
PAY-000717,CMP-NL-001,V0009,TXN-000757,2026-06-29,2026-06-26,completed,55633.24,52.26,55685.50,INR,ACH,UTR-260626-000717,INV-V0009-2606-1211,,AP Automation,2026-06-15T10:00:00+05:30
PAY-000737,CMP-NL-001,V0029,TXN-000778,2026-07-05,2026-06-27,completed,84349.18,58.68,84407.86,INR,Corporate Card,UTR-260627-000737,INV-V0029-2606-6973,,AP Automation,2026-06-08T10:00:00+05:30
PAY-000739,CMP-NL-001,V0035,TXN-000780,2026-07-22,2026-06-27,completed,213213.17,156.12,213369.29,INR,Corporate Card,UTR-260627-000739,INV-V0035-2606-6075,,AP Automation,2026-06-07T10:00:00+05:30
PAY-000711,CMP-NL-001,V0003,TXN-000751,2026-08-07,2026-06-28,reversed,655428.70,0.00,0.00,INR,Corporate Card,UTR-260628-000711,INV-V0003-2606-7298,,AP Automation,2026-06-24T10:00:00+05:30
PAY-000715,CMP-NL-001,V0007,TXN-000755,2026-07-04,2026-06-29,completed,182518.95,186.25,182705.20,INR,UPI,UTR-260629-000715,INV-V0007-2606-7993,,AP Automation,2026-06-20T10:00:00+05:30
PAY-000732,CMP-NL-001,V0023,TXN-000773,2026-07-08,2026-07-01,completed,56582.50,34.61,56617.11,INR,RTGS,UTR-260701-000732,INV-V0023-2606-1143,,AP Automation,2026-06-08T10:00:00+05:30
PAY-000736,CMP-NL-001,V0028,TXN-000777,2026-07-02,2026-07-01,completed,298983.52,116.10,299099.62,INR,Corporate Card,UTR-260701-000736,INV-V0028-2606-4597,,AP Automation,2026-06-26T10:00:00+05:30
PAY-000741,CMP-NL-001,V0036,TXN-000782,2026-06-29,2026-07-01,completed,141009.75,176.35,141186.10,INR,Corporate Card,UTR-260701-000741,INV-V0036-2606-9549,,AP Automation,2026-06-29T10:00:00+05:30
PAY-000719,CMP-NL-001,V0012,TXN-000760,2026-06-29,2026-07-04,completed,106229.18,50.63,106279.81,INR,RTGS,UTR-260704-000719,INV-V0012-2606-2457,,AP Automation,2026-06-25T10:00:00+05:30
PAY-000750,CMP-NL-001,V0050,TXN-000791,2026-08-14,2026-07-04,completed,26398.79,13.33,26412.12,INR,IMPS,UTR-260704-000750,INV-V0050-2606-6764,,AP Automation,2026-07-02T10:00:00+05:30
PAY-000720,CMP-NL-001,V0013,TXN-000761,2026-07-07,2026-07-05,completed,50064.93,31.59,50096.52,INR,RTGS,UTR-260705-000720,INV-V0013-2606-6051,,AP Automation,2026-06-25T10:00:00+05:30
PAY-000744,CMP-NL-001,V0039,TXN-000785,2026-07-18,2026-07-05,completed,165382.48,94.61,165477.09,INR,RTGS,UTR-260705-000744,INV-V0039-2606-2350,,AP Automation,2026-06-20T10:00:00+05:30
PAY-000718,CMP-NL-001,V0011,TXN-000759,2026-06-13,2026-07-06,completed,77450.56,78.19,77528.75,INR,Corporate Card,UTR-260706-000718,INV-V0011-2606-1209,,AP Automation,2026-06-13T10:00:00+05:30
PAY-000742,CMP-NL-001,V0037,TXN-000783,2026-06-20,2026-07-07,completed,426345.23,135.09,426480.32,INR,IMPS,UTR-260707-000742,INV-V0037-2606-4873,,AP Automation,2026-06-16T10:00:00+05:30
PAY-000780,CMP-NL-001,V0022,TXN-000823,2026-08-03,2026-07-07,completed,98872.68,39.74,98912.42,INR,ACH,UTR-260707-000780,INV-V0022-2607-1200,,AP Automation,2026-07-07T10:00:00+05:30
PAY-000785,CMP-NL-001,V0026,TXN-000828,2026-08-21,2026-07-10,completed,961309.08,929.96,962239.04,INR,Corporate Card,UTR-260710-000785,INV-V0026-2607-8161,,AP Automation,2026-07-10T10:00:00+05:30
PAY-000728,CMP-NL-001,V0020,TXN-000769,2026-07-30,2026-07-11,completed,57096.29,17.23,57113.52,INR,RTGS,UTR-260711-000728,INV-V0020-2606-1103,,AP Automation,2026-07-02T10:00:00+05:30
PAY-000731,CMP-NL-001,V0022,TXN-000772,2026-07-15,2026-07-12,completed,443993.57,266.77,444260.34,INR,NEFT,UTR-260712-000731,INV-V0022-2606-9238,,AP Automation,2026-06-18T10:00:00+05:30
PAY-000743,CMP-NL-001,V0038,TXN-000784,2026-07-17,2026-07-12,completed,373239.38,437.29,373676.67,INR,RTGS,UTR-260712-000743,INV-V0038-2606-9690,,AP Automation,2026-06-20T10:00:00+05:30
PAY-000710,CMP-NL-001,V0002,TXN-000750,2026-07-27,2026-07-15,completed,48040.28,53.13,48093.41,INR,UPI,UTR-260715-000710,INV-V0002-2606-7114,,AP Automation,2026-06-27T10:00:00+05:30
PAY-000779,CMP-NL-001,V0021,TXN-000822,2026-07-12,2026-07-15,completed,495824.49,651.41,496475.90,INR,UPI,UTR-260715-000779,INV-V0021-2607-7368,,AP Automation,2026-07-12T10:00:00+05:30
PAY-000751,CMP-NL-001,V0051,TXN-000792,2026-06-28,2026-07-17,completed,52485.32,60.03,52545.35,INR,UPI,UTR-260717-000751,INV-V0051-2606-9870,,AP Automation,2026-06-24T10:00:00+05:30
PAY-000787,CMP-NL-001,V0029,TXN-000830,2026-08-05,2026-07-17,completed,199315.19,117.52,199432.71,INR,UPI,UTR-260717-000787,INV-V0029-2607-3160,,AP Automation,2026-07-09T10:00:00+05:30
PAY-000801,CMP-NL-001,V0052,TXN-000845,2026-07-10,2026-07-17,completed,27738.71,10.21,27748.92,INR,NEFT,UTR-260717-000801,INV-V0052-2607-4155,,AP Automation,2026-07-06T10:00:00+05:30
PAY-PART-001,CMP-NL-001,V0021,TXN-PART-001,2026-07-17,2026-07-17,completed,500000.00,0.00,500000.00,INR,RTGS,UTR-PART-0726,WE-PART-0726,,AP Automation,2026-07-17T10:00:00+05:30
PAY-000763,CMP-NL-001,V0009,TXN-000805,2026-07-17,2026-07-18,completed,66847.07,88.08,66935.15,INR,RTGS,UTR-260718-000763,INV-V0009-2607-4647,,AP Automation,2026-07-03T10:00:00+05:30
PAY-000784,CMP-NL-001,V0025,TXN-000827,2026-08-04,2026-07-18,completed,91882.02,81.76,91963.78,INR,ACH,UTR-260718-000784,INV-V0025-2607-2053,,AP Automation,2026-07-07T10:00:00+05:30
PAY-000774,CMP-NL-001,V0017,TXN-000816,2026-07-16,2026-07-19,completed,54590.54,71.29,54661.83,INR,RTGS,UTR-260719-000774,INV-V0017-2607-8380,,AP Automation,2026-07-16T10:00:00+05:30
PAY-000771,CMP-NL-001,V0014,TXN-000813,2026-08-09,2026-07-20,completed,47114.09,19.50,47133.59,INR,NEFT,UTR-260720-000771,INV-V0014-2607-2212,,AP Automation,2026-07-13T10:00:00+05:30
PAY-000723,CMP-NL-001,V0015,TXN-000764,2026-06-27,2026-07-21,completed,345879.39,153.04,346032.43,INR,Corporate Card,UTR-260721-000723,INV-V0015-2606-3347,,AP Automation,2026-06-27T10:00:00+05:30
PAY-000761,CMP-NL-001,V0007,TXN-000803,2026-07-20,2026-07-22,completed,96811.99,139.51,96951.50,INR,ACH,UTR-260722-000761,INV-V0007-2607-3697,,AP Automation,2026-07-05T10:00:00+05:30
PAY-000793,CMP-NL-001,V0039,TXN-000837,2026-08-01,2026-07-22,completed,55463.75,64.10,55527.85,INR,UPI,UTR-260722-000793,INV-V0039-2607-8587,,AP Automation,2026-07-02T10:00:00+05:30
PAY-000776,CMP-NL-001,V0018,TXN-000818,2026-08-26,2026-07-23,completed,132125.94,183.41,132309.35,INR,Corporate Card,UTR-260723-000776,INV-V0018-2607-2607,,AP Automation,2026-07-15T10:00:00+05:30
PAY-000783,CMP-NL-001,V0024,TXN-000826,2026-08-08,2026-07-24,completed,103226.00,107.64,103333.64,INR,NEFT,UTR-260724-000783,INV-V0024-2607-7187,,AP Automation,2026-07-24T10:00:00+05:30
PAY-000792,CMP-NL-001,V0038,TXN-000836,2026-08-08,2026-07-24,completed,269550.33,346.50,269896.83,INR,IMPS,UTR-260724-000792,INV-V0038-2607-4779,,AP Automation,2026-07-11T10:00:00+05:30
PAY-000807,CMP-NL-001,V0056,TXN-000851,2026-08-21,2026-07-24,completed,18261.59,22.62,18284.21,INR,Corporate Card,UTR-260724-000807,INV-V0056-2607-4202,,AP Automation,2026-07-08T10:00:00+05:30
PAY-000781,CMP-NL-001,V0022,TXN-000824,2026-08-18,2026-07-25,failed,318176.44,0.00,0.00,INR,RTGS,UTR-260725-000781,INV-V0022-2607-2902,Beneficiary bank rejected,AP Automation,2026-07-22T10:00:00+05:30
PAY-000713,CMP-NL-001,V0005,TXN-000753,2026-07-10,2026-07-26,completed,720118.12,394.69,720512.81,INR,RTGS,UTR-260726-000713,INV-V0005-2606-2703,,AP Automation,2026-07-03T10:00:00+05:30
PAY-000760,CMP-NL-001,V0007,TXN-000802,2026-08-07,2026-07-27,completed,79418.06,34.17,79452.23,INR,ACH,UTR-260727-000760,INV-V0007-2607-6878,,AP Automation,2026-07-25T10:00:00+05:30
PAY-000778,CMP-NL-001,V0019,TXN-000820,2026-08-02,2026-07-29,completed,45083.65,16.07,45099.72,INR,IMPS,UTR-260729-000778,INV-V0019-2607-7406,,AP Automation,2026-07-19T10:00:00+05:30
PAY-000802,CMP-NL-001,V0052,TXN-000846,2026-07-21,2026-07-29,completed,29596.52,26.86,29623.38,INR,Corporate Card,UTR-260729-000802,INV-V0052-2607-8953,,AP Automation,2026-07-16T10:00:00+05:30
PAY-000782,CMP-NL-001,V0023,TXN-000825,2026-08-23,2026-07-30,completed,39458.24,43.37,39501.61,INR,Corporate Card,UTR-260730-000782,INV-V0023-2607-1488,,AP Automation,2026-07-27T10:00:00+05:30
PAY-000798,CMP-NL-001,V0044,TXN-000842,2026-07-24,2026-07-31,completed,128550.17,34.38,128584.55,INR,RTGS,UTR-260731-000798,INV-V0044-2607-6751,,AP Automation,2026-07-24T10:00:00+05:30
PAY-000756,CMP-NL-001,V0002,TXN-000797,2026-08-28,2026-08-02,completed,60713.71,52.31,60766.02,INR,Corporate Card,UTR-260802-000756,INV-V0002-2607-6666,,AP Automation,2026-07-29T10:00:00+05:30
PAY-000852,CMP-NL-001,V0052,TXN-000898,2026-08-06,2026-08-03,completed,65461.67,53.70,65515.37,INR,IMPS,UTR-260803-000852,INV-V0052-2608-1709,,AP Automation,2026-08-02T10:00:00+05:30
PAY-000775,CMP-NL-001,V0017,TXN-000817,2026-07-18,2026-08-04,completed,65449.13,34.38,65483.51,INR,RTGS,UTR-260804-000775,INV-V0017-2607-4609,,AP Automation,2026-07-18T10:00:00+05:30
PAY-000790,CMP-NL-001,V0035,TXN-000833,2026-09-12,2026-08-04,completed,281540.98,363.41,281904.39,INR,NEFT,UTR-260804-000790,INV-V0035-2607-1918,,AP Automation,2026-07-29T10:00:00+05:30
PAY-000794,CMP-NL-001,V0041,TXN-000838,2026-08-10,2026-08-05,completed,96568.35,84.36,96652.71,INR,UPI,UTR-260805-000794,INV-V0041-2607-9303,,AP Automation,2026-07-29T10:00:00+05:30
PAY-000800,CMP-NL-001,V0050,TXN-000844,2026-09-17,2026-08-05,completed,55106.56,31.96,55138.52,INR,ACH,UTR-260805-000800,INV-V0050-2607-3305,,AP Automation,2026-08-03T10:00:00+05:30
PAY-000811,CMP-NL-001,V0005,TXN-000855,2026-08-09,2026-08-05,completed,254338.67,291.75,254630.42,INR,Corporate Card,UTR-260805-000811,INV-V0005-2608-1006,,AP Automation,2026-08-03T10:00:00+05:30
PAY-000755,CMP-NL-001,V0001,TXN-000796,2026-08-01,2026-08-06,completed,372671.37,302.95,372974.32,INR,UPI,UTR-260806-000755,INV-V0001-2607-4179,,AP Automation,2026-08-01T10:00:00+05:30
PAY-000853,CMP-NL-001,V0054,TXN-000899,2026-08-03,2026-08-06,completed,62171.29,55.64,62226.93,INR,ACH,UTR-260806-000853,INV-V0054-2608-6642,,AP Automation,2026-08-03T10:00:00+05:30
PAY-000757,CMP-NL-001,V0003,TXN-000798,2026-08-27,2026-08-07,completed,1655853.90,1354.72,1657208.62,INR,UPI,UTR-260807-000757,INV-V0003-2607-2927,,AP Automation,2026-07-15T10:00:00+05:30
PAY-000767,CMP-NL-001,V0011,TXN-000809,2026-07-31,2026-08-07,completed,23263.20,19.82,23283.02,INR,IMPS,UTR-260807-000767,INV-V0011-2607-5241,,AP Automation,2026-07-31T10:00:00+05:30
PAY-000806,CMP-NL-001,V0056,TXN-000850,2026-08-31,2026-08-07,completed,27460.82,13.52,27474.34,INR,ACH,UTR-260807-000806,INV-V0056-2607-9160,,AP Automation,2026-07-19T10:00:00+05:30
PAY-REV-ORIG,CMP-NL-001,V0026,TXN-REV-ORIG,2026-08-07,2026-08-07,reversed,380000.00,0.00,0.00,INR,RTGS,UTR-REV-0826,DEL-REV-0826,,AP Automation,2026-08-07T10:00:00+05:30
PAY-000791,CMP-NL-001,V0036,TXN-000834,2026-08-02,2026-08-08,completed,177596.27,254.50,177850.77,INR,RTGS,UTR-260808-000791,INV-V0036-2607-3789,,AP Automation,2026-08-02T10:00:00+05:30
PAY-000803,CMP-NL-001,V0053,TXN-000847,2026-08-14,2026-08-08,completed,35141.11,30.47,35171.58,INR,IMPS,UTR-260808-000803,INV-V0053-2607-6394,,AP Automation,2026-07-17T10:00:00+05:30
PAY-000797,CMP-NL-001,V0044,TXN-000841,2026-07-25,2026-08-09,completed,125645.42,163.85,125809.27,INR,ACH,UTR-260809-000797,INV-V0044-2607-3573,,AP Automation,2026-07-25T10:00:00+05:30
PAY-000799,CMP-NL-001,V0045,TXN-000843,2026-08-03,2026-08-09,completed,63561.02,48.41,63609.43,INR,UPI,UTR-260809-000799,INV-V0045-2607-9172,,AP Automation,2026-07-20T10:00:00+05:30
PAY-000762,CMP-NL-001,V0008,TXN-000804,2026-08-27,2026-08-10,completed,144287.45,70.14,144357.59,INR,NEFT,UTR-260810-000762,INV-V0008-2607-4819,,AP Automation,2026-07-28T10:00:00+05:30
PAY-000768,CMP-NL-001,V0012,TXN-000810,2026-08-02,2026-08-10,completed,68787.93,81.38,68869.31,INR,NEFT,UTR-260810-000768,INV-V0012-2607-2213,,AP Automation,2026-07-26T10:00:00+05:30
PAY-000805,CMP-NL-001,V0055,TXN-000849,2026-08-02,2026-08-10,completed,83532.09,66.26,83598.35,INR,NEFT,UTR-260810-000805,INV-V0055-2607-1905,,AP Automation,2026-07-19T10:00:00+05:30
PAY-000788,CMP-NL-001,V0031,TXN-000831,2026-08-05,2026-08-11,completed,118755.70,136.33,118892.03,INR,IMPS,UTR-260811-000788,INV-V0031-2607-7714,,AP Automation,2026-07-29T10:00:00+05:30
PAY-000777,CMP-NL-001,V0019,TXN-000819,2026-08-13,2026-08-12,completed,54556.67,54.45,54611.12,INR,Corporate Card,UTR-260812-000777,INV-V0019-2607-6635,,AP Automation,2026-08-01T10:00:00+05:30
PAY-000804,CMP-NL-001,V0054,TXN-000848,2026-07-29,2026-08-12,completed,99048.69,129.64,99178.33,INR,NEFT,UTR-260812-000804,INV-V0054-2607-6424,,AP Automation,2026-07-29T10:00:00+05:30
PAY-PROMPT-001,CMP-NL-001,V0011,TXN-PROMPT-001,2026-08-12,2026-08-12,completed,49999.00,0.00,49999.00,INR,RTGS,UTR-PROMPT-0826,NOTION-INJ-0826,,AP Automation,2026-08-12T10:00:00+05:30
PAY-000796,CMP-NL-001,V0043,TXN-000840,2026-07-26,2026-08-13,completed,69363.34,27.27,69390.61,INR,Corporate Card,UTR-260813-000796,INV-V0043-2607-5739,,AP Automation,2026-07-26T10:00:00+05:30
PAY-000759,CMP-NL-001,V0006,TXN-000801,2026-08-06,2026-08-14,completed,302734.91,107.94,302842.85,INR,ACH,UTR-260814-000759,INV-V0006-2607-2629,,AP Automation,2026-07-24T10:00:00+05:30
PAY-000772,CMP-NL-001,V0015,TXN-000814,2026-07-24,2026-08-14,completed,169336.10,79.44,169415.54,INR,IMPS,UTR-260814-000772,INV-V0015-2607-5162,,AP Automation,2026-07-24T10:00:00+05:30
PAY-000786,CMP-NL-001,V0028,TXN-000829,2026-08-04,2026-08-14,failed,217415.27,0.00,0.00,INR,UPI,UTR-260814-000786,INV-V0028-2607-4849,Invalid bank details,AP Automation,2026-07-29T10:00:00+05:30
PAY-000826,CMP-NL-001,V0019,TXN-000872,2026-08-21,2026-08-14,completed,218625.68,213.22,218838.90,INR,RTGS,UTR-260814-000826,INV-V0019-2608-3367,,AP Automation,2026-08-07T10:00:00+05:30
PAY-000773,CMP-NL-001,V0016,TXN-000815,2026-08-21,2026-08-15,completed,379981.22,565.33,380546.55,INR,UPI,UTR-260815-000773,INV-V0016-2607-1103,,AP Automation,2026-07-24T10:00:00+05:30
PAY-MISSING-REC-001,CMP-NL-001,V0054,TXN-MISSING-REC-001,2026-08-15,2026-08-15,completed,73500.00,0.00,73500.00,INR,RTGS,UTR-MISS-0826,AMZ-MISS-0826,,AP Automation,2026-08-15T10:00:00+05:30
PAY-000830,CMP-NL-001,V0023,TXN-000876,2026-09-04,2026-08-16,completed,39644.15,11.65,39655.80,INR,Corporate Card,UTR-260816-000830,INV-V0023-2608-9594,,AP Automation,2026-08-08T10:00:00+05:30
PAY-000758,CMP-NL-001,V0005,TXN-000800,2026-07-31,2026-08-17,completed,212929.77,270.61,213200.38,INR,Corporate Card,UTR-260817-000758,INV-V0005-2607-4593,,AP Automation,2026-07-24T10:00:00+05:30
PAY-000769,CMP-NL-001,V0013,TXN-000811,2026-08-12,2026-08-17,completed,21454.02,30.51,21484.53,INR,IMPS,UTR-260817-000769,INV-V0013-2607-9289,,AP Automation,2026-07-28T10:00:00+05:30
PAY-000770,CMP-NL-001,V0013,TXN-000812,2026-08-17,2026-08-17,completed,29115.33,15.30,29130.63,INR,UPI,UTR-260817-000770,INV-V0013-2607-3488,,AP Automation,2026-08-02T10:00:00+05:30
PAY-000795,CMP-NL-001,V0042,TXN-000839,2026-08-06,2026-08-17,failed,42062.79,0.00,0.00,INR,UPI,UTR-260817-000795,INV-V0042-2607-4316,Beneficiary bank rejected,AP Automation,2026-08-01T10:00:00+05:30
PAY-000842,CMP-NL-001,V0039,TXN-000888,2026-09-02,2026-08-17,completed,167354.36,151.34,167505.70,INR,Corporate Card,UTR-260817-000842,INV-V0039-2608-3992,,AP Automation,2026-08-04T10:00:00+05:30
PAY-000836,CMP-NL-001,V0033,TXN-000882,2026-09-24,2026-08-18,completed,53018.65,78.65,53097.30,INR,ACH,UTR-260818-000836,INV-V0033-2608-2136,,AP Automation,2026-08-11T10:00:00+05:30
PAY-ANOM-001,CMP-NL-001,V0028,TXN-ANOM-001,2026-08-18,2026-08-18,completed,1850000.00,0.00,1850000.00,INR,RTGS,UTR-ANOM-0826,DF-ANOM-0826,,AP Automation,2026-08-18T10:00:00+05:30
PAY-000765,CMP-NL-001,V0010,TXN-000807,2026-09-13,2026-08-19,completed,41354.76,44.20,41398.96,INR,ACH,UTR-260819-000765,INV-V0010-2607-9411,,AP Automation,2026-07-31T10:00:00+05:30
PAY-000849,CMP-NL-001,V0050,TXN-000895,2026-10-02,2026-08-19,completed,23308.48,28.23,23336.71,INR,NEFT,UTR-260819-000849,INV-V0050-2608-4136,,AP Automation,2026-08-19T10:00:00+05:30
PAY-000764,CMP-NL-001,V0010,TXN-000806,2026-09-14,2026-08-20,completed,31335.72,28.11,31363.83,INR,NEFT,UTR-260820-000764,INV-V0010-2607-8718,,AP Automation,2026-08-03T10:00:00+05:30
PAY-000816,CMP-NL-001,V0009,TXN-000860,2026-08-28,2026-08-20,completed,35475.69,26.02,35501.71,INR,ACH,UTR-260820-000816,INV-V0009-2608-2905,,AP Automation,2026-08-15T10:00:00+05:30
PAY-000844,CMP-NL-001,V0041,TXN-000890,2026-08-26,2026-08-20,completed,145372.27,180.93,145553.20,INR,Corporate Card,UTR-260820-000844,INV-V0041-2608-4289,,AP Automation,2026-08-14T10:00:00+05:30
PAY-000766,CMP-NL-001,V0011,TXN-000808,2026-08-04,2026-08-22,reversed,41713.64,0.00,0.00,INR,NEFT,UTR-260822-000766,INV-V0011-2607-9568,,AP Automation,2026-08-04T10:00:00+05:30
PAY-000851,CMP-NL-001,V0051,TXN-000897,2026-08-24,2026-08-22,completed,14004.46,10.04,14014.50,INR,UPI,UTR-260822-000851,INV-V0051-2608-4937,,AP Automation,2026-08-18T10:00:00+05:30
PAY-DUP-001,CMP-NL-001,V0035,TXN-DUP-001,2026-08-22,2026-08-22,completed,245000.00,0.00,245000.00,INR,RTGS,UTR-DUP-0822-245000,GM-INV-0826-17,,AP Automation,2026-08-22T10:00:00+05:30
PAY-DUP-002,CMP-NL-001,V0035,TXN-DUP-002,2026-08-22,2026-08-22,completed,245000.00,0.00,245000.00,INR,RTGS,UTR-DUP-0822-245000,GM-INV-0826-17,,AP Automation,2026-08-22T10:00:00+05:30
PAY-000789,CMP-NL-001,V0033,TXN-000832,2026-09-10,2026-08-23,completed,75597.00,35.53,75632.53,INR,IMPS,UTR-260823-000789,INV-V0033-2607-4226,,AP Automation,2026-07-30T10:00:00+05:30
PAY-000819,CMP-NL-001,V0012,TXN-000863,2026-08-08,2026-08-23,completed,58374.31,49.63,58423.94,INR,NEFT,UTR-260823-000819,INV-V0012-2608-3900,,AP Automation,2026-08-04T10:00:00+05:30
PAY-000838,CMP-NL-001,V0034,TXN-000884,2026-08-26,2026-08-24,completed,34258.42,26.05,34284.47,INR,Corporate Card,UTR-260824-000838,INV-V0034-2608-8276,,AP Automation,2026-08-12T10:00:00+05:30
PAY-000850,CMP-NL-001,V0051,TXN-000896,2026-08-09,2026-08-25,completed,13586.94,10.94,13597.88,INR,Corporate Card,UTR-260825-000850,INV-V0051-2608-4790,,AP Automation,2026-08-02T10:00:00+05:30
PAY-000808,CMP-NL-001,V0001,TXN-000852,2026-08-11,2026-08-26,completed,1009350.65,262.16,1009612.81,INR,NEFT,UTR-260826-000808,INV-V0001-2608-8041,,AP Automation,2026-08-11T10:00:00+05:30
PAY-000818,CMP-NL-001,V0011,TXN-000862,2026-08-21,2026-08-27,completed,77411.79,94.46,77506.25,INR,NEFT,UTR-260827-000818,INV-V0011-2608-1234,,AP Automation,2026-08-21T10:00:00+05:30
PAY-000815,CMP-NL-001,V0009,TXN-000859,2026-08-22,2026-08-28,completed,38930.10,57.99,38988.09,INR,ACH,UTR-260828-000815,INV-V0009-2608-7996,,AP Automation,2026-08-08T10:00:00+05:30
PAY-000820,CMP-NL-001,V0012,TXN-000864,2026-08-25,2026-08-28,completed,40313.52,28.05,40341.57,INR,RTGS,UTR-260828-000820,INV-V0012-2608-9588,,AP Automation,2026-08-21T10:00:00+05:30
PAY-000823,CMP-NL-001,V0015,TXN-000868,2026-08-07,2026-08-29,completed,86780.24,101.88,86882.12,INR,Corporate Card,UTR-260829-000823,INV-V0015-2608-7531,,AP Automation,2026-08-07T10:00:00+05:30
PAY-FAIL-001,CMP-NL-001,V0046,TXN-FAIL-001,2026-08-29,2026-08-29,failed,88000.00,0.00,0.00,INR,RTGS,UTR-FAIL-0826,BD-FAIL-0826,Beneficiary bank rejected,AP Automation,2026-08-29T10:00:00+05:30
PAY-000846,CMP-NL-001,V0043,TXN-000892,2026-08-06,2026-08-30,completed,81770.87,65.60,81836.47,INR,RTGS,UTR-260830-000846,INV-V0043-2608-5212,,AP Automation,2026-08-06T10:00:00+05:30
PAY-000841,CMP-NL-001,V0038,TXN-000887,2026-09-21,2026-08-31,completed,75080.29,29.33,75109.62,INR,UPI,UTR-260831-000841,INV-V0038-2608-3154,,AP Automation,2026-08-22T10:00:00+05:30
PAY-000840,CMP-NL-001,V0038,TXN-000886,2026-09-24,2026-09-01,completed,88293.77,114.12,88407.89,INR,RTGS,UTR-260901-000840,INV-V0038-2608-4469,,AP Automation,2026-08-25T10:00:00+05:30
PAY-000848,CMP-NL-001,V0049,TXN-000894,2026-10-05,2026-09-01,completed,151532.24,155.32,151687.56,INR,ACH,UTR-260901-000848,INV-V0049-2608-9759,,AP Automation,2026-08-21T10:00:00+05:30
PAY-000825,CMP-NL-001,V0018,TXN-000871,2026-09-29,2026-09-02,completed,216384.89,305.96,216690.85,INR,ACH,UTR-260902-000825,INV-V0018-2608-8315,,AP Automation,2026-08-16T10:00:00+05:30
PAY-000831,CMP-NL-001,V0024,TXN-000877,2026-08-31,2026-09-03,completed,174389.47,185.31,174574.78,INR,ACH,UTR-260903-000831,INV-V0024-2608-6276,,AP Automation,2026-08-18T10:00:00+05:30
PAY-000878,CMP-NL-001,V0019,TXN-000926,2026-09-17,2026-09-03,completed,126206.21,145.26,126351.47,INR,IMPS,UTR-260903-000878,INV-V0019-2609-2411,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000899,CMP-NL-001,V0042,TXN-000947,2026-09-07,2026-09-03,completed,52690.01,36.38,52726.39,INR,Corporate Card,UTR-260903-000899,INV-V0042-2609-8764,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000809,CMP-NL-001,V0003,TXN-000853,2026-10-10,,pending,737101.20,0.00,0.00,INR,IMPS,,INV-V0003-2608-1110,,AP Automation,2026-08-26T10:00:00+05:30
PAY-000810,CMP-NL-001,V0004,TXN-000854,2026-08-29,,pending,224774.05,0.00,0.00,INR,IMPS,,INV-V0004-2608-2703,,AP Automation,2026-08-22T10:00:00+05:30
PAY-000812,CMP-NL-001,V0006,TXN-000856,2026-09-14,,pending,501118.68,0.00,0.00,INR,UPI,,INV-V0006-2608-2836,,AP Automation,2026-08-30T10:00:00+05:30
PAY-000813,CMP-NL-001,V0007,TXN-000857,2026-09-05,,pending,207484.89,0.00,0.00,INR,ACH,,INV-V0007-2608-3956,,AP Automation,2026-08-21T10:00:00+05:30
PAY-000814,CMP-NL-001,V0008,TXN-000858,2026-09-26,,pending,135741.53,0.00,0.00,INR,RTGS,,INV-V0008-2608-3732,,AP Automation,2026-08-29T10:00:00+05:30
PAY-000817,CMP-NL-001,V0010,TXN-000861,2026-09-26,,pending,78959.28,0.00,0.00,INR,ACH,,INV-V0010-2608-4478,,AP Automation,2026-08-14T10:00:00+05:30
PAY-000821,CMP-NL-001,V0014,TXN-000866,2026-09-21,,pending,67996.15,0.00,0.00,INR,UPI,,INV-V0014-2608-6122,,AP Automation,2026-08-23T10:00:00+05:30
PAY-000822,CMP-NL-001,V0014,TXN-000867,2026-09-12,,pending,50347.55,0.00,0.00,INR,ACH,,INV-V0014-2608-5351,,AP Automation,2026-08-15T10:00:00+05:30
PAY-000824,CMP-NL-001,V0016,TXN-000869,2026-09-28,,pending,271304.19,0.00,0.00,INR,IMPS,,INV-V0016-2608-2463,,AP Automation,2026-08-29T10:00:00+05:30
PAY-000827,CMP-NL-001,V0020,TXN-000873,2026-09-24,,pending,34061.65,0.00,0.00,INR,IMPS,,INV-V0020-2608-6336,,AP Automation,2026-08-25T10:00:00+05:30
PAY-000828,CMP-NL-001,V0020,TXN-000874,2026-09-16,,pending,59118.28,0.00,0.00,INR,NEFT,,INV-V0020-2608-3445,,AP Automation,2026-08-20T10:00:00+05:30
PAY-000829,CMP-NL-001,V0021,TXN-000875,2026-09-01,,pending,440758.03,0.00,0.00,INR,NEFT,,INV-V0021-2608-3236,,AP Automation,2026-09-01T10:00:00+05:30
